lon,lat
12.4910307,41.8982513
-0.106333,50.999041
-0.719027,51.522857
-72.1257606,45.2773501
101.6717951,3.1132696
-3.0025615,16.7665887
-79.560562,45.03676
8.459405,55.476466
-83.9439397,33.6178706
11.0766654,49.4521018
13.404954,52.5200066
12.4963655,41.9027835
9.189982,45.4642035
11.8767611,45.4064349
12.2464292,44.1396438
-97.6982272,39.4795571
-97.1383744,49.895136
114.057865,22.543096
101.6717951,3.1132696
-87.9055738,43.0508937
-102.5832426,22.7708555
-121.9808531,37.228331
9.302777,56.302139
121.774017,12.879721
-71.6126885,-33.047238
101.975766,4.210484
77.2090212,28.6139391
38.996815,34.802075
101.5288898,3.07368
-102.5832426,22.7708555
139.5932055,35.9773805
-122.4194155,37.7749295
-92.3340724,38.9517053
72.8375707,18.9720512
135.1830706,34.6912688
-103.3864868,20.6947614
-82.4065901,42.974536
-95.666192,29.649739
-72.8305154,41.8096201
-80.3997748,26.1003654
-92.5249756,41.58551
-83.8888647,43.5944677
108.9788818,34.2889919
-79.6441198,43.5890452
143.8502556,-37.5621587
-71.2399037,-33.1065458
-83.5023135,41.6887706
8.6724335,49.3987524
-94.5785667,39.0997265
75.7872709,26.9124336
-99.1802312,19.3332151
-122.801094,49.1044302
-79.9223592,-2.1709979
-87.0470078,41.4860046
-85.1797142,42.3211522
-92.4083022,41.0160293
-97.7430608,30.267153
-95.3698028,29.7604267
131.8869243,43.1198091
-84.269857,33.246755
-82.5285947,27.896596
-123.0824217,49.2501243
-100.3161126,25.6866142
-121.1196582,46.6206986
-93.3788108,43.1435564
-81.655651,30.3321838
-90.1848103,32.2987573
-112.3233398,38.9685032
-111.9400054,33.4255104
-73.7562317,42.6525793
-93.228771,37.0411971
116.8785178,-1.2676339
-68.5219538,44.4174864
-104.8202462,41.1399814
-119.6981901,34.4208305
-71.2166838,-33.6861588
11.5819805,48.1351253
-74.1020866,41.0317637
24.9383791,60.1698557
-100.9855409,22.1564699
-66.1110682,18.3615548
-112.0740373,33.4483771
-73.247491,-39.8129838
-80.2169047,44.5007687
-75.6691652,45.319212
-111.8331181,41.7615466
-64.3682804,45.897903
-102.5832426,22.7708555
-94.1800384,30.7918476
7.6868565,45.070312
31.03351,-17.8251657
-78.83222,35.593877
-77.297508,18.109581
-87.663045,41.8810644
-111.8910474,40.7607793
11.8767611,45.4064349
-115.5844089,48.9412132
-123.1207375,49.2827291
83.9310623,28.5983159
-111.651302,35.1982836
10.9252269,44.647128
12.3079926,51.6245997
2.1734035,41.3850639
-73.1409429,40.9256538
-79.2331085,45.3356885
-79.6903316,44.3893556
-96.1342241,19.173773
28.2292712,-25.7478676
-118.3852167,34.0812107
37.1739438,56.7404201
-80.1494901,26.0112014
-76.6121893,39.2903848
-118.3430208,46.0645809
-46.6333094,-23.5505199
-80.2621852,40.615537
-80.4638552,43.4565521
-8.4863157,51.8968917
-93.3708567,37.2191474
-102.5832426,22.7708555
14.0153557,37.5999938
-98.7591311,20.1010608
-101.1949825,19.7059504
-74.273191,39.677311
-71.0795967,-28.512094
-84.4159527,33.5969248
-100.9855409,22.1564699
-72.8748414,-40.0684279
-72.4822123,-40.3211603
-104.8697878,38.8784456
-101.7068294,19.5665192
-98.7298048,20.1116028
-122.0838511,37.3860517
-71.0994968,42.3875968
-88.432318,42.4716853
12.3730747,51.3396955
16.0983488,38.6757774
-115.1745559,36.1023715
3.4127817,51.1389261
-122.6801343,45.5134542
-72.3612251,-37.4629159
153.3360824,-28.320625
-72.6737875,-37.5059062
12.4963561,41.9103297
-77.4575641,42.6117011
7.0192196,51.0459248
-83.985,42.43472
10.6604022,48.4567827
-89.4012302,43.0730517
-0.6016021,51.8032442
-8.1338558,42.5750554
-77.285787,1.2058837
29.0609636,40.1885281
12.1420298,43.2472265
-90.5776367,41.5236437
-72.0995209,41.3556539
-89.2199264,37.7093735
-73.9807922,40.6394284
-113.7746723,50.3463355
-110.9559192,29.0729673
-2.2059305,51.7364979
-1.248519,51.757129
-122.801094,49.1044302
-83.6499321,41.04422
-100.0170787,37.7527982
78.6501573,21.4557975
11.2186396,44.5967607
-71.463284,42.9963655
-123.133569,49.1665898
103.7413591,1.492659
-72.6655757,41.6572525
-123.0943686,48.0785843
10.0181593,53.4939965
7.6261347,51.9606649
-99.133208,19.4326077
11.3426162,44.494887
-110.3308814,29.2972247
-123.3873877,44.6281686
-81.609844,41.127833
-66.1057355,18.4655394
2.3112488,48.8403734
-101.6859605,21.1250077
123.8854366,10.3156992
-73.9973608,41.9270367
-94.9271868,38.8108408
19.8335496,45.2671352
-66.1110682,18.3615548
-87.8411818,42.325578
106.8197894,-6.2185081
-3.530875,50.7155591
-81.7981908,41.4819932
-87.6297982,41.8781136
116.419389,0.5386586
102.7872325,17.4138413
-99.0816784,40.6993303
-77.042754,-12.0463731
-66.0387235,18.2138036
-87.6297982,41.8781136
8.4036527,49.0068901
-100.2596935,25.6775595
10.0628514,52.6175963
-100.9854628,22.1565651
14.0153557,37.5999938
-1.0879769,50.8197675
-77.0368707,38.9071923
-81.563874,28.385233
-77.0368707,38.9071923
9.0128926,40.1208752
-79.9223592,-2.1709979
14.5363969,37.491682
8.1185103,49.0984007
-96.6851982,40.8257625
-113.4909267,53.544389
-66.9036063,10.4805937
-90.4673059,29.5946595
-80.1050604,41.3392232
-71.5186065,-32.9299468
-123.122747,49.273892
-110.9559192,29.0729673
-83.860493,33.5967091
-93.097702,41.8780025
-101.6859605,21.1250077
8.6821267,50.1109221
-77.0260856,38.9910958
-117.6508876,34.0633443
-73.1169808,-36.7247834
11.0186379,50.9845517
-81.1637245,33.836081
-3.7837117,52.1306607
-73.158318,44.496712
10.7336395,59.9210933
-86.1349019,40.2671941
-66.590149,18.220833
4.2206039,50.8256399
-83.017962,40.0931191
11.6276237,52.1205333
66.923684,48.019573
6.0838868,50.7753455
-100.9855409,22.1564699
-80.4831917,43.450301
11.3235439,50.9794934
127.3865795,35.6897205
13.2422683,43.7037824
20.7784384,48.1034775
-99.5269926,29.6152274
9.8452433,45.4790671
-95.7257968,32.3593117
-87.9064736,43.0389025
11.5888216,48.1157354
-60.978893,13.909444
125.455341,7.190708
12.2430437,45.6668893
-72.9357082,41.304432
-79.6903316,44.3893556
24.96676,45.943161
-71.542969,-35.675147
12.56738,41.87194
23.6537459,35.4945873
2.7753408,42.976935
-73.8583806,41.1115472
9.0725464,39.9451008
12.5019037,41.9010032
-48.6407433,-27.5239417
8.6821267,50.1109221
151.2092955,-33.8688197
10.3279036,44.801485
11.2558136,43.7695604
12.4899771,41.8937201
0.578411,51.517083
-121.9112616,36.9741704
8.2609671,44.1306408
7.3914998,51.3860225
7.8459496,47.9935441
8.6209707,52.3814709
6.6150917,51.8384277
-104.6587821,24.5592665
101.686855,3.139003
14.5480484,40.810117
-75.4090176,40.075033
9.1031705,45.4127669
16.3738189,48.2081743
16.1024401,38.7107747
139.6917064,35.6894875
14.2988085,42.415183
14.2342192,41.1625212
14.2681244,40.8517746
-71.651254,41.5866309
8.2472526,49.9928617
139.7319925,35.7090259
-80.3144276,43.3616211
7.2162363,51.4818445
9.3501336,48.6616037
-122.1260672,48.1989234
139.7531492,35.6732657
139.0364126,37.9161924
-82.907123,40.4172871
-105.2705456,40.0149856
2.020355,41.5740177
-77.4105409,39.4142688
-93.097702,36.5692952
135.5196609,34.6862971
-88.072988,40.02407
101.5944885,3.1278871
-88.0118473,41.7435073
-87.9064736,43.0389025
-98.4936282,29.4241219
-91.8723497,32.7562463
-80.9262062,43.7663545
79.0881546,21.1458004
7.5885761,47.5595986
-123.1207375,49.2827291
-57.7479706,-35.0859629
15.6472914,38.1113006
-119.4179324,36.778261
7.815779,45.121886
14.7826208,41.1297613
-82.2195344,27.9941885
9.2010643,45.4497676
101.686855,3.139003
-123.1207375,49.2827291
-88.2433829,40.1164204
-42.8942354,-20.4113745
12.56738,41.87194
-84.3879824,33.7489954
113.122465,23.009434
121.0437003,14.6760413
-93.2277285,44.97399
-111.8910474,40.7607793
-107.8140452,37.6302699
-79.0192997,35.7595731
-0.1494988,40.1451772
127.1648943,37.2835322
-79.8711024,43.2557206
-111.8872095,40.9805865
-6.113623,53.288654
9.4964429,40.9235764
-2.9959936,51.6308214
-66.6464068,18.444247
14.1320793,40.9988562
-120.142554,34.596531
